Rank,Game Name,Tags
3605,模拟练车科目二,"休闲益智, 创新品类"
3606,抓鹅大师,"休闲益智, 烧脑"
3607,开心电玩城游戏,"休闲益智, 烧脑"
3608,热血大明,"角色扮演, ARPG"
3609,麻将消除消消乐,"休闲益智, 烧脑"
3610,疯狂飞刀转,"休闲益智, 烧脑"
3611,卡心五,纸牌
3612,侠剑狂歌,"角色扮演, ARPG"
3613,拿破仑战争,"角色扮演, ARPG"
3614,解救救小猪,"休闲益智, 烧脑"
3615,小狗营救计划,"休闲益智, 烧脑"
3616,恐怖密室逃脱双人游戏,"休闲益智, 烧脑"
3617,挪大猪,"休闲益智, 塔防"
3618,生存大作战,"休闲益智, 烧脑"
3619,这才是消除游戏,"休闲益智, 消除"
3620,双人公主化妆游戏,"休闲益智, 烧脑"
3621,波克掼蛋,纸牌
3622,天天消除闯关,"休闲益智, 创新品类"
3623,缤纷方块,"休闲益智, 消除"
3624,密室出逃,"休闲益智, 消除"
3625,无人机杀阵,"动作冒险, 飞行, 空战"
3626,一笔连成线,"休闲益智, 烧脑"
3627,烧脑擦一擦,"休闲益智, 烧脑"
3628,梦幻旅行,"休闲益智, 烧脑"
3629,胡牌大王,"休闲益智, 烧脑"
3630,我的美甲屋,"休闲益智, 烧脑"
3631,画小猪游戏,"休闲益智, 烧脑"
3632,玩不过我呀,"休闲益智, 消除"
3633,跳跳鸡,"休闲益智, 经营"
3634,弄死火柴人,"休闲益智, 烧脑"
3635,乐消消游戏,"休闲益智, 烧脑"
3636,就地发育,
3637,修仙道途,"休闲益智, 经营"
3638,植物大作战软件,"休闲益智, 塔防"
3639,魔力咕卡,"休闲益智, 烧脑"
3640,糖饼大师,"休闲益智, 烧脑"
3641,消除我最炫,"休闲益智, 消除"
3642,贪吃蛇在线,"休闲益智, 烧脑"
3643,花园桌游,"休闲益智, 烧脑"
3644,银河麻将,纸牌
3645,奇妙奶牛镇,"休闲益智, 塔防"
3646,挪车消消大师,"休闲益智, 益智问答"
3647,宫廷风云,"角色扮演, 卡牌"
3648,超级吃碰杠,"休闲益智, 消除"
3649,解压螺丝,"休闲益智, 烧脑"
3650,鲜花收纳,"休闲益智, 烧脑"
3651,一切高手,"休闲益智, 塔防"
3652,解压螺丝王,"休闲益智, 烧脑"
3653,仙灵变,"角色扮演, MMORPG"
3654,全民打螺丝,"休闲益智, 烧脑"
3655,跑了个羊,"休闲益智, 消除"
3656,浩天奇缘II,"角色扮演, ARPG"
3657,指间消消,"休闲益智, 消除"
3658,消除最开心,"休闲益智, 烧脑"
3659,花朵爱消消,"休闲益智, 消除"
3660,这里有梗,"休闲益智, 烧脑"
3661,这才是消除,"休闲益智, 消除"
3662,全民过家家,"休闲益智, 烧脑"
3663,巅峰竞速赛车,动作冒险
3664,浪漫球球,"休闲益智, 经营"
3665,拯救大师傅,"休闲益智, 烧脑"
3666,画个猫线,"休闲益智, 经营"
3667,箭头消除达人,"休闲益智, 创新品类"
3668,救救国王消消乐,"休闲益智, 消除"
3669,螺丝消除解压,"休闲益智, 经营"
3670,拼拼消方块,"休闲益智, 烧脑"
3671,螺丝消一消,"休闲益智, 烧脑"
3672,俄罗斯方块新版游戏,"休闲益智, 消除"
3673,花匠消消消,"休闲益智, 消除"
3674,别再吹了,"休闲益智, 烧脑"
3675,帝王的纷争,"角色扮演, 战争, 军事"
3676,草上弯月刀,"休闲益智, 烧脑"
3677,超经典俄罗斯方块,"休闲益智, 消除"
3678,黄金木棍躲猫猫,"休闲益智, 烧脑"
3679,超市经营模拟器,"动作冒险, 休闲益智"
3680,巨神军师,"休闲益智, 创新品类"
3681,木棍人危机,"休闲益智, 烧脑"
3682,俄罗撕方块,"休闲益智, 消除"
3683,解压水瓶,"休闲益智, 烧脑"
3684,来消除啊,"休闲益智, 消除"
3685,打死木棍人,"休闲益智, 烧脑"
3686,异世界勇者,"角色扮演, ARPG"
3687,骏游斗地主,纸牌
3688,水果消消乐经典版,"休闲益智, 烧脑"
3689,小小庇护所,"休闲益智, 烧脑"
3690,积木排序,"休闲益智, 消除"
3691,朋友贵州麻将,纸牌
3692,恐龙岛猎杀生存,"动作冒险, 休闲益智"
3693,如意掼蛋,纸牌
3694,跳跳大作战,"休闲益智, 塔防"
3695,堆叠大陆,"休闲益智, 经营"
3696,看谁先躺平,"休闲益智, 烧脑"
3697,倒水我最棒,"休闲益智, 烧脑"
3698,密室消除消个不停,"休闲益智, 消除"
3699,倒水滴排序,"休闲益智, 烧脑"
3700,猪了个猪啦,"休闲益智, 烧脑"
3701,货柜消消除,"休闲益智, 烧脑"
3702,吃碰消不完,"休闲益智, 烧脑"
3703,爱上挪对对游戏软件,"休闲益智, 消除"
3704,解压消一消游戏,"休闲益智, 消除"
3705,2047,"休闲益智, 经营"
3706,消除大作战,"休闲益智, 消除"
3707,帝国与魔法,"休闲益智, 消除"
3708,群英打三国,"休闲益智, 创新品类"
3709,方块趣消除,"休闲益智, 消除"
3710,最强螺丝王,"休闲益智, 烧脑"
3711,皮皮换装屋,"休闲益智, 烧脑"
3712,经典欢乐倒水,"休闲益智, 消除"
3713,枪战大乱斗狙击,"动作冒险, 飞行, 空战"
3714,猪了个猪贺岁,"休闲益智, 烧脑"
3715,外婆的小院,"休闲益智, 经营"
3716,开心台球,"动作冒险, 桌游"
3717,大侠怼他,"角色扮演, 卡牌"
3718,红颜知己,"角色扮演, MMORPG"
3719,吃不到我呀,"休闲益智, 烧脑"
3720,开心拼成语,"休闲益智, 消除"
3721,白帝传说,"角色扮演, 卡牌"
3722,火柴人无尽冒险,"休闲益智, 烧脑"
3723,雀友趣消消,"休闲益智, 消除"
3724,小小仙王,"角色扮演, 卡牌"
3725,碰碰乐消消,"休闲益智, 消除"
3726,热血暗黑,"角色扮演, MMORPG"
3727,大铁锤敲敲敲,"休闲益智, 烧脑"
3728,花束消除,"休闲益智, 烧脑"
3729,同城游四冲,纸牌
3730,文字谜题,"休闲益智, 烧脑"
3731,木棍人合成山海,"休闲益智, 烧脑"
3732,真实英雄都市,"休闲益智, 烧脑"
3733,麻将挪对对消消乐,"休闲益智, 消除"
3734,魔堡探秘,"角色扮演, MMORPG"
3735,灵界仙都,"角色扮演, MMORPG"
3736,爆烈兄弟,"休闲益智, 创新品类"
3737,《仙神之怒》游戏软件V1.0,"角色扮演, ARPG"
3738,勇敢者历险记,"休闲益智, 塔防"
3739,麻将消消乐3D游戏,"休闲益智, 烧脑"
3740,麻将爱消消,"休闲益智, 消除"
3741,终末之歌,"休闲益智, 塔防"
3742,慢豚豚的生活,"休闲益智, 烧脑"
3743,最强螺丝工,"休闲益智, 烧脑"
3744,我的樱花院校,"休闲益智, 烧脑"
3745,叫我找茬大师,"休闲益智, 烧脑"
3746,上帝之手,"角色扮演, 卡牌"
3747,魔法联盟,"角色扮演, 回合制"
3748,异世界巅峰挑战,"休闲益智, 经营"
3749,麻将对对消消消乐,"休闲益智, 烧脑"
3750,合成高手,"休闲益智, 烧脑"
3751,消除不能停,"休闲益智, 消除"
3752,豪侠传奇,"角色扮演, ARPG"
3753,小吆广东麻将,纸牌
3754,双人生存海岛挑战,"动作冒险, 飞行, 空战"
3755,这关怪难的,"休闲益智, 烧脑"
3756,麻将吃碰消消消,"休闲益智, 烧脑"
3757,消消连萌乐游戏,"休闲益智, 烧脑"
3758,万路皆可走,"休闲益智, 烧脑"
3759,桃源深处有人家,"休闲益智, 经营"
3760,龙之岛,"角色扮演, MMORPG"
3761,解压找茬烧脑,"休闲益智, 烧脑"
3762,海洋奏歌,"休闲益智, 烧脑"
3763,极限飞行模拟,"休闲益智, 烧脑"
3764,连连看5000关,"休闲益智, 消除"
3765,看谁能通关,"休闲益智, 烧脑"
3766,上剑不练练下剑,"休闲益智, 烧脑"
3767,飞猪游戏,"休闲益智, 烧脑"
3768,开心消麻将,"休闲益智, 烧脑"
3769,三国人生,"休闲益智, 消除"
3770,吃碰大消除,"休闲益智, 烧脑"
3771,单机经典消除,"休闲益智, 烧脑"
3772,叠叠消不停,"休闲益智, 烧脑"
3773,俄罗斯方块消消消乐,"休闲益智, 烧脑"
3774,无敌找茬王2,"休闲益智, 烧脑"
3775,彩环消消乐,"休闲益智, 消除"
3776,口袋宠物猪,"休闲益智, 烧脑"
3777,甲骨文战争,"休闲益智, 经营"
3778,樱花公主冒险,"休闲益智, 烧脑"
3779,乌龟对对碰碰,"休闲益智, 经营"
3780,麻将游戏消消消,"休闲益智, 烧脑"
3781,麻将消消乐消除小游戏,"休闲益智, 烧脑"
3782,指上消消乐,"休闲益智, 烧脑"
3783,开间服装店,"休闲益智, 经营"
3784,来消除吧,"休闲益智, 烧脑"
3785,修耳大师解压小游戏,"休闲益智, 烧脑"
3786,热血赛车世界,"动作冒险, 战术竞技"
3787,疯狂摩托车竞速游戏,"休闲益智, 烧脑"
3788,救救那只羊小游戏,"休闲益智, 烧脑"
3789,消除亿关,"休闲益智, 烧脑"
3790,钓鱼传奇,"休闲益智, 经营"
3791,猪了个猪救救这只猪,"休闲益智, 烧脑"
3792,西瓜了个瓜,"休闲益智, 烧脑"
3793,英雄联盟手游,"动作冒险, MOBA"
3794,麻将乐消消大师,"休闲益智, 消除"
3795,卡罗大冒险,"角色扮演, ARPG"
3796,守护世界,"休闲益智, 经营"
3797,爱上挪对对游戏,"休闲益智, 消除"
3798,指尖开心消,"休闲益智, 消除"
3799,倒水杯排序,"休闲益智, 烧脑"
3800,解压倍儿爽,"休闲益智, 烧脑"
3801,万宁俄罗斯方块,"休闲益智, 烧脑"
3802,插花消除,"休闲益智, 消除"
3803,火柴人摔跤模拟游戏,"休闲益智, 烧脑"
3804,花花消一消,"休闲益智, 烧脑"
3805,天天消不完,"休闲益智, 烧脑"
3806,趣味水杯大师,"休闲益智, 烧脑"
3807,抓了个鸭-欢乐,"休闲益智, 消除"
3808,插花达人,"休闲益智, 烧脑"
3809,作死火柴人,"休闲益智, 烧脑"
3810,逃出小岛模拟求生,"休闲益智, 经营"
3811,天天挪对对游戏软件,"休闲益智, 烧脑"
3812,二手车模拟器,"休闲益智, 经营"
3813,纸片大混战,"休闲益智, 烧脑"
3814,彩色瓶子倒水游戏,"休闲益智, 烧脑"
3815,疯狂吃碰杠,"休闲益智, 烧脑"
3816,做杯奶茶吧,"休闲益智, 烧脑"
3817,最强毒液,"休闲益智, 烧脑"
3818,最强烧脑族,"休闲益智, 消除"
3819,方块解压王,"休闲益智, 烧脑"
3820,弱虫,"休闲益智, 烧脑"
3821,麻将吃碰杠消消乐,"休闲益智, 消除"
3822,决战之地,"休闲益智, 塔防"
3823,密室逃脱恐怖游戏,"休闲益智, 烧脑"
3824,道长不好了,"休闲益智, 塔防"
3825,真实卡车,动作冒险
3826,洗剪吹啊吹,"休闲益智, 经营"
3827,拆螺丝游戏,"休闲益智, 烧脑"
3828,闪亮大作战,"休闲益智, 经营"
3829,抓了个羊,"休闲益智, 烧脑"
3830,疯狂打怪兽,"休闲益智, 烧脑"
3831,诗词趣消除,"休闲益智, 烧脑"
3832,超级粉末解压,"休闲益智, 烧脑"
3833,梦想农场,"休闲益智, 经营"
3834,挖矿解压游戏,"休闲益智, 烧脑"
3835,木棍大战陀螺,"休闲益智, 经营"
3836,雀友爱消消,"休闲益智, 消除"
3837,我坐哪里,"休闲益智, 烧脑"
3838,推个椰子,"休闲益智, 消除"
3839,无名江湖,"角色扮演, 回合制"
3840,机甲勇士冒险,"休闲益智, 烧脑"
3841,快乐消除高高手,"休闲益智, 烧脑"
3842,大侠请出手,"休闲益智, 经营"
3843,翻转色块,"休闲益智, 烧脑"
3844,马上消一消,"休闲益智, 经营"
3845,成语消除闯关,"休闲益智, 烧脑"
3846,最强祖师,"休闲益智, 经营"
3847,根本难不倒我,"休闲益智, 烧脑"
3848,保卫萝卜3,"休闲益智, 塔防"
3849,生存与建造神农尝百草,"休闲益智, 烧脑"
3850,爱上拧螺丝,"休闲益智, 经营"
3851,机械纪元,"休闲益智, 塔防"
3852,鸭鸭爱收纳,"休闲益智, 烧脑"
3853,水果砖砖乐,"休闲益智, 消除"
3854,爱豆工厂,"休闲益智, 经营"
3855,菜了个菜抓羊游戏,"休闲益智, 烧脑"
3856,全名店长,"休闲益智, 烧脑"
3857,智商叠高高,"休闲益智, 烧脑"
3858,你敲个锤子,"休闲益智, 烧脑"
3859,火力机甲,"动作冒险, PvP"
3860,开心搭建,"休闲益智, 经营"
3861,迷雾大陆,"角色扮演, ARPG"
3862,叠了又叠,"休闲益智, 烧脑"
3863,成语趣消除,"休闲益智, 烧脑"
3864,宝石商人桌游,"休闲益智, 烧脑"
3865,我要下西洋,"休闲益智, 烧脑"
3866,快点躲起来,"休闲益智, 经营"
3867,民间怪谈档案,"休闲益智, 烧脑"
3868,城堡战争,"角色扮演, 卡牌"
3869,麻将消消乐碰碰对,"休闲益智, 烧脑"
3870,俄罗斯最强方块,"休闲益智, 烧脑"
3871,打螺丝钉大神游戏,"休闲益智, 烧脑"
3872,消星星消灭游戏,"休闲益智, 消除"
3873,荒岛求生者,"休闲益智, 烧脑"
3874,箭头消不完,"休闲益智, 烧脑"
3875,同城游红中赖子杠,纸牌
3876,消个螺丝,"休闲益智, 烧脑"
3877,山海黑洞异世界,"休闲益智, 烧脑"
3878,开心消星星消除游戏,"休闲益智, 烧脑"
3879,成语拼消消,"休闲益智, 消除"
3880,苍龙劫,"角色扮演, MMORPG"
3881,俄罗斯方块下落版,"休闲益智, 消除"
3882,小小英雄,"角色扮演, 战争, 军事"
3883,明珠三国,"角色扮演, 卡牌"
3884,老铁你快点,"休闲益智, 烧脑"
3885,每天数独,"休闲益智, 烧脑"
3886,荣耀世纪,"角色扮演, MMORPG"
3887,剥个糯玉米,"休闲益智, 消除"
3888,挪对对碰麻将消除,"休闲益智, 烧脑"
3889,扫地雷小游戏,"休闲益智, 烧脑"
3890,倒水大作战,"休闲益智, 烧脑"
3891,疯狂烧脑,"休闲益智, 烧脑"
3892,天天消除,"休闲益智, 消除"
3893,王牌竞速狂飙,"休闲益智, 烧脑"
3894,今天闯关了吗,"休闲益智, 消除"
3895,挖穿矿山,"休闲益智, 消除"
3896,小狗大作战,"休闲益智, 烧脑"
3897,拆螺丝,"休闲益智, 烧脑"
3898,麻将碰碰对消消乐,"休闲益智, 烧脑"
3899,修勾快递,"休闲益智, 消除"
3900,数码宝贝新世纪,"角色扮演, 卡牌"
3901,水果果消消乐,"休闲益智, 烧脑"
3902,螺丝拧拧乐,"休闲益智, 烧脑"
3903,魔幻粒子,"休闲益智, 经营"
3904,推对对麻将消消消乐,"休闲益智, 消除"
3905,救救那只羊,"休闲益智, 烧脑"
3906,乐消消入口,"休闲益智, 烧脑"
3907,小老弟冲冲冲,"休闲益智, 烧脑"
3908,贪吃蛇跑酷无限进化,"休闲益智, 烧脑"
3909,六边形超解压,"休闲益智, 经营"
3910,幻兽爱合成,"休闲益智, 消除"
3911,同城游天王,纸牌
3912,疯狂黑洞乱斗,"休闲益智, 烧脑"
3913,麻了个消,"休闲益智, 消除"
3914,麻将挪挪对,"休闲益智, 烧脑"
3915,解解乐大师,"休闲益智, 烧脑"
3916,火锅大冒险,"休闲益智, 烧脑"
3917,救羊计划小游戏,"休闲益智, 烧脑"
3918,解螺丝钉,"休闲益智, 烧脑"
3919,单机斗地主（开心版）,纸牌
3920,对对碰消除,"休闲益智, 消除"
3921,消消乐鲜花消除,"休闲益智, 烧脑"
3922,俄罗斯方块小游戏经典,"休闲益智, 烧脑"
3923,梦幻合合合,"休闲益智, 烧脑"
3924,蘑菇消一消,"休闲益智, 消除"
3925,奇妙的文字,"休闲益智, 烧脑"
3926,麻将消消游戏,"休闲益智, 烧脑"
3927,消消好哇塞,"休闲益智, 烧脑"
3928,征服与荣耀,
3929,最强拆卸工,"休闲益智, 烧脑"
3930,消除毛线球,"休闲益智, 经营"
3931,弹壳特攻队,"休闲益智, 烧脑"
3932,战斗法则,"角色扮演, ARPG"
3933,无尽飞剑,"休闲益智, 烧脑"
3934,麻将消消乐经典版,"休闲益智, 烧脑"
3935,远征将士,"动作冒险, PvP"
3936,花式拧螺丝小游戏,"休闲益智, 烧脑"
3937,开间小超市,"休闲益智, 烧脑"
3938,诗词之王,"休闲益智, 烧脑"
3939,灼灼琉璃夏,"休闲益智, 消除"
3940,麻将挪对对消消消乐,"休闲益智, 烧脑"
3941,诡奇找茬,"休闲益智, 烧脑"
3942,完美世界诸神之战,"角色扮演, MMORPG"
3943,宗师传奇,"角色扮演, ARPG"
3944,像素枪战巅峰,"休闲益智, 烧脑"
3945,鹅了个鹅抓大鹅,"休闲益智, 消除"
3946,小小挖矿商游戏,"休闲益智, 烧脑"
3947,铁轨跑酷游戏,"休闲益智, 经营"
3948,麻将3D消除游戏,"休闲益智, 烧脑"
3949,消了个消啊,"休闲益智, 烧脑"
3950,猪了个猪大师,"休闲益智, 烧脑"
3951,赤壁全明星,"角色扮演, 卡牌"
3952,城堡逃生,"休闲益智, 烧脑"
3953,浅浅女王梦,"休闲益智, 创新品类"
3954,花朵拼拼,"休闲益智, 消除"
3955,解压魔法盒,"休闲益智, 烧脑"
3956,麻将消对对游戏,"休闲益智, 烧脑"
3957,滑滑冲浪,"休闲益智, 烧脑"
3958,灵剑仙师,"角色扮演, 卡牌"
3959,火锅吃个爽,"休闲益智, 烧脑"
3960,俄罗司方块,"休闲益智, 烧脑"
3961,王者守卫,"角色扮演, MMORPG"
3962,英雄归来,"角色扮演, 卡牌"
3963,叶罗丽奇幻之旅,"休闲益智, 烧脑"
3964,昆虫生存进化,"休闲益智, 烧脑"
3965,贪吃蛇成长,"休闲益智, 烧脑"
3966,动物救援记,"休闲益智, 烧脑"
3967,梦幻魔法屋,"休闲益智, 经营"
3968,枪魂狙击,
3969,中至讨赏,纸牌
3970,不正经闯关,"休闲益智, 烧脑"
3971,光吃不长胖,"休闲益智, 烧脑"
3972,同城游洪洞打林,纸牌
3973,夜鸦之歌,"角色扮演, MMORPG"
3974,麻将消消乐挪对对游戏,"休闲益智, 消除"
3975,激战飞行棋,棋类
3976,枭雄天下,"角色扮演, ARPG"
3977,大秦霸业,"角色扮演, ARPG"
3978,混乱大枪战,
3979,像素无尽冒险,"休闲益智, 烧脑"
3980,脑洞大师傅正版,"休闲益智, 烧脑"
3981,青青农场,"休闲益智, 经营"
3982,农场偷菜种植,"休闲益智, 经营"
3983,行侠江湖,"动作冒险, 休闲益智"
3984,天天找厕所,"休闲益智, 烧脑"
3985,舌尖上的中国,"休闲益智, 经营"
3986,天天招财神,"休闲益智, 烧脑"
3987,锤了个钉子,"休闲益智, 烧脑"
3988,小镇木材商,"休闲益智, 经营"
3989,修仙外传,"角色扮演, 回合制"
3990,消除你最强,"休闲益智, 消除"
3991,热血枪战都市,"休闲益智, 烧脑"
3992,打鱼游戏达人,"休闲益智, 烧脑"
3993,鲜花爱消消乐,"休闲益智, 烧脑"
3994,恐怖老奶奶,"休闲益智, 塔防"
3995,迷你天空球球跑酷,"休闲益智, 烧脑"
3996,指尖解压大师,"休闲益智, 烧脑"
3997,这消除很解压,"休闲益智, 烧脑"
3998,人生逆袭进化,"休闲益智, 经营"
3999,汉字天天拼,"休闲益智, 消除"
4000,中国象棋,"休闲益智, 烧脑"
4001,同城游打麻子,纸牌
4002,疯狂消不停,"休闲益智, 消除"
4003,木棍人新盒,"休闲益智, 烧脑"
4004,战场狙击大作战,"休闲益智, 塔防"
4005,萌猫派对,"休闲益智, 烧脑"
4006,全民寻宝,"动作冒险, 休闲益智"
4007,喵喵1010,"休闲益智, 消除"
4008,旋转宝剑大师,"休闲益智, 消除"
4009,贪吃蛇作战双人小游戏,"休闲益智, 烧脑"
4010,千千换装秀,"休闲益智, 烧脑"
4011,麻将消消消除,"休闲益智, 烧脑"
4012,这螺丝很解压,"休闲益智, 烧脑"
4013,汉字找茬王,"休闲益智, 烧脑"
4014,守愿者,"角色扮演, 卡牌"
4015,自在江湖,"角色扮演, ARPG"
4016,微乐四川麻将,纸牌
4017,天龙八部荣耀版,"角色扮演, MMORPG"
4018,改装大作战,"休闲益智, 经营"
4019,街机恐龙,"动作冒险, PvP"
4020,贪吃蛇大作战,"休闲益智, 烧脑"
